instanceName,optimumFO,bestFO,optimumRuntime,runtime,relativeError,repetition
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100013035,0.4940618220716715,33.06962136900074,8.99882619311137e-08,1
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100013035,0.4940618220716715,29.103103657000247,8.99882619311137e-08,2
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100013035,0.4940618220716715,27.58491848000085,8.99882619311137e-08,3
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100013035,0.4940618220716715,35.52326704100051,8.99882619311137e-08,4
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100013035,0.4940618220716715,30.680609897000977,8.99882619311137e-08,5
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100013035,0.4940618220716715,43.29584601199895,8.99882619311137e-08,6
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100013035,0.4940618220716715,37.78237975000047,8.99882619311137e-08,7
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100013035,0.4940618220716715,44.39483801300048,8.99882619311137e-08,8
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100013035,0.4940618220716715,38.70853460100079,8.99882619311137e-08,9
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508833,0.1488552917726338,4.4594349570015765,0.0,0
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508833,0.1488552917726338,4.671976499001175,0.0,1
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508833,0.1488552917726338,3.0582544219996635,0.0,2
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508833,0.1488552917726338,4.714469041000484,0.0,3
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508833,0.1488552917726338,5.281657945000916,0.0,4
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508833,0.1488552917726338,4.108150742998987,0.0,5
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508833,0.1488552917726338,3.2964748100002907,0.0,6
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508833,0.1488552917726338,5.822630515998753,0.0,7
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508833,0.1488552917726338,4.6151093159987795,0.0,8
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508833,0.1488552917726338,4.3182181590000255,0.0,9
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960852,0.41146502271294594,19.668619485999443,0.04347912651513945,0
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960852,0.41146502271294594,30.012875082999017,0.04347912651513945,1
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960852,0.41146502271294594,25.21977981300006,0.04347912651513945,2
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960852,0.41146502271294594,19.66764969900032,0.04347912651513945,3
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960852,0.41146502271294594,25.708764557000904,0.04347912651513945,4
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960852,0.41146502271294594,24.09784010400108,0.04347912651513945,5
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960852,0.41146502271294594,27.65479054500065,0.04347912651513945,6
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960852,0.41146502271294594,29.769476675000988,0.04347912651513945,7
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960852,0.41146502271294594,30.67804508900008,0.04347912651513945,8
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960852,0.41146502271294594,22.010508768002182,0.04347912651513945,9
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,21.265504467999563,0.0,0
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,33.74390976799987,0.0,1
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,26.10413088199857,0.0,2
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,24.685880891000124,0.0,3
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,18.46867025499887,0.0,4
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,19.886187987001904,0.0,5
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,32.66852738599846,0.0,6
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,36.83788822900169,0.0,7
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,19.801556567999796,0.0,8
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,20.490661968000495,0.0,9
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,28.690916618998017,9.751158081585432e-06,0
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,22.086070892997668,9.751158081585432e-06,1
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,34.041763426001125,9.751158081585432e-06,2
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,22.44426470599865,9.751158081585432e-06,3
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,20.629201372998068,9.751158081585432e-06,4
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,32.22571448900271,9.751158081585432e-06,5
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,28.7423277400012,9.751158081585432e-06,6
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,23.217681714002538,9.751158081585432e-06,7
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,29.28286093800125,9.751158081585432e-06,8
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,23.87097415899916,9.751158081585432e-06,9
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1010868,0.11929327482357621,32.26961843100071,2.9677377232109736e-06,0
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1010868,0.11929327482357621,24.026373582000815,2.9677377232109736e-06,1
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1010868,0.11929327482357621,35.10162938600115,2.9677377232109736e-06,2
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1010868,0.11929327482357621,26.638176254997234,2.9677377232109736e-06,3
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1010868,0.11929327482357621,34.43976577400099,2.9677377232109736e-06,4
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1010868,0.11929327482357621,32.00768681399859,2.9677377232109736e-06,5
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1010868,0.11929327482357621,30.64807841899892,2.9677377232109736e-06,6
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1010868,0.11929327482357621,42.72435130899976,2.9677377232109736e-06,7
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1010868,0.11929327482357621,30.733702502999222,2.9677377232109736e-06,8
n_1200_c_1000000_g_10_f_0.2_eps_0.001_s_100,1010871,1010868,0.11929327482357621,27.277155543000845,2.9677377232109736e-06,9
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,3.862535696996929,7.545799477152153e-08,0
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,4.30851678199906,7.545799477152153e-08,1
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,3.665893411001889,7.545799477152153e-08,2
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,5.256203455999639,7.545799477152153e-08,3
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,5.847789061997901,7.545799477152153e-08,4
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,4.847851252998225,7.545799477152153e-08,5
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,7.106791782000073,7.545799477152153e-08,6
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,5.684375690001616,7.545799477152153e-08,7
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,4.976810609001404,7.545799477152153e-08,8
n_400_c_10000000000_g_6_f_0.1_eps_0_s_200,9687508954,9687508223,1.4980201153084636,4.609655598000245,7.545799477152153e-08,9
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,7.323871250999218,0.0,0
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,4.521078559999296,0.0,1
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,5.073929219997808,0.0,2
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,6.455077506001544,0.0,3
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016125,50016125,0.09133430290967226,4.994694447999791,0.0,4
