instanceName,optimumFO,bestFO,optimumRuntime,runtime,relativeError,repetition
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96886257,2.631315228063613,0.005440473556518555,0.00029150434318874114,0
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,-194547349109120441,2.631315228063613,0.004517078399658203,2007412029.6419907,1
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,0.0026352405548095703,2.4206902025442877e-05,2
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96886256,2.631315228063613,0.004752397537231445,0.000291514661561301,3
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,0.002391815185546875,2.4206902025442877e-05,4
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96886260,2.631315228063613,0.006440639495849609,0.00029147338807106155,5
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,-2781298132690401620,2.631315228063613,0.0048198699951171875,28698470334.15592,6
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96912162,2.631315228063613,0.0036602020263671875,2.4206902025442877e-05,7
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96886256,2.631315228063613,0.004589080810546875,0.000291514661561301,8
n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96914508,96886258,2.631315228063613,0.003773927688598633,0.0002914940248161813,9
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100001087,0.4940618220716715,0.006944894790649414,0.00011955440532336962,0
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100001051,0.4940618220716715,0.006936550140380859,0.00011991435837109408,1
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100001118,0.4940618220716715,0.007145404815673828,0.00011924444575449579,2
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100013035,0.4940618220716715,0.006044149398803711,8.99882619311137e-08,3
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100001067,0.4940618220716715,0.007444858551025391,0.00011975437923877209,4
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100001051,0.4940618220716715,0.007972478866577148,0.00011991435837109408,5
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100001175,0.4940618220716715,0.0061054229736328125,0.00011867452009559873,6
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100001167,0.4940618220716715,0.00806879997253418,0.00011875450966175972,7
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100001106,0.4940618220716715,0.008823633193969727,0.00011936443010373727,8
n_1200_c_100000000_g_14_f_0.2_eps_0_s_100,100013044,100001183,0.4940618220716715,0.006258726119995117,0.00011859453052943775,9
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508832,0.1488552917726338,0.00278472900390625,1.965281339850206e-06,0
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508832,0.1488552917726338,0.0019199848175048828,1.965281339850206e-06,1
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508830,0.1488552917726338,0.0026209354400634766,5.895844019550619e-06,2
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508832,0.1488552917726338,0.0028412342071533203,1.965281339850206e-06,3
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508832,0.1488552917726338,0.003027200698852539,1.965281339850206e-06,4
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508832,0.1488552917726338,0.002921581268310547,1.965281339850206e-06,5
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508833,0.1488552917726338,0.006306886672973633,0.0,6
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508833,0.1488552917726338,0.0018756389617919922,0.0,7
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,508832,0.1488552917726338,0.0039038658142089844,1.965281339850206e-06,8
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508833,-12566678700141847,0.1488552917726338,0.005682468414306641,24697059154.28182,9
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960836,0.41146502271294594,0.005898475646972656,0.0434950543937053,0
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960851,0.41146502271294594,0.00783848762512207,0.04348012200754981,1
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960841,0.41146502271294594,0.010185718536376953,0.04349007693165347,2
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960847,0.41146502271294594,0.008314371109008789,0.043484103977191275,3
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960852,0.41146502271294594,0.00420379638671875,0.04347912651513945,4
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960843,0.41146502271294594,0.00704193115234375,0.04348808594683274,5
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,-8704274455508693,0.41146502271294594,0.0065157413482666016,8665039159.200361,6
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960844,0.41146502271294594,0.004961490631103516,0.043487090454422374,7
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,933715,0.41146502271294594,0.005286216735839844,0.07049380405523788,8
n_1000_c_1000000_g_14_f_0.2_eps_0.1_s_100,1004528,960851,0.41146502271294594,0.003984212875366211,0.04348012200754981,9
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,0.0043261051177978516,0.0,0
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,0.011496543884277344,0.0,1
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031352,0.2054279437288642,0.013285160064697266,1.9595796333285538e-08,2
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031351,0.2054279437288642,0.007546186447143555,3.9191592666571076e-08,3
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,0.010591745376586914,0.0,4
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,0.0059626102447509766,0.0,5
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,0.004871845245361328,0.0,6
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,0.007190704345703125,0.0,7
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,0.005065441131591797,0.0,8
n_1000_c_100000000_g_2_f_0.2_eps_0.01_s_300,51031353,51031353,0.2054279437288642,0.0070879459381103516,0.0,9
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96910621,4.66099944896996,0.005116462707519531,9.751158081585432e-06,0
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96907047,4.66099944896996,0.011030197143554688,4.6630141132999546e-05,1
n_1000_c_100000000_g_6_f_0.3_eps_0_s_200,96911566,96907051,4.66099944896996,0.006930828094482422,4.6588866389797065e-05,2
